Cliente_Perdido,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Cliente_Activo,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivos,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Factura_Digital,Metodo_Pago,Factura_Mensual,Factura_Diaria
0,M,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,84.2,2.8067
0,F,0,0,0,39,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,20.7,0.69
0,F,0,1,1,67,0,Sin telefonía,DSL,1,1,1,1,1,0,Bi-anual,0,Tarjeta de crédito,54.2,1.8067
0,M,0,1,1,31,1,0,DSL,0,0,1,1,0,0,Mensual,0,Cheque,54.35,1.8117
1,F,0,0,0,50,1,1,Fibra óptica,1,1,0,1,1,1,Bi-anual,1,E-cheque,109.65,3.655
0,M,0,0,0,13,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.95,0.665
0,M,0,1,1,47,1,0,Fibra óptica,1,1,1,0,0,1,Anual,1,E-cheque,96.1,3.2033
1,M,0,0,0,10,0,Sin telefonía,DSL,0,0,1,0,0,0,Mensual,0,Cheque,29.5,0.9833
0,M,0,1,0,23,1,1,Fibra óptica,0,1,1,0,0,0,Mensual,0,E-cheque,84.25,2.8083
0,M,0,1,1,57,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.4,0.6467
0,F,0,1,0,56,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,Débito automático,85.6,2.8533
0,F,0,0,0,10,1,1,0,0,0,0,0,0,0,Mensual,1,Cheque,24.5,0.8167
0,F,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Mensual,0,Débito automático,66.3,2.21
0,M,1,0,0,43,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,84.85,2.8283
1,F,1,0,0,54,1,1,DSL,1,1,0,1,1,1,Anual,0,Débito automático,82.45,2.7483
0,F,0,1,1,9,1,0,Fibra óptica,0,0,0,1,0,0,Mensual,1,E-cheque,75.85,2.5283
0,M,0,0,0,27,1,1,Fibra óptica,0,0,1,0,0,0,Mensual,1,E-cheque,81.3,2.71
0,F,0,0,0,20,1,0,0,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,18.9,0.63
1,M,0,1,0,7,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.35,2.3117
1,M,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,44.75,1.4917
0,M,0,1,1,51,1,1,Fibra óptica,1,1,0,1,1,1,Anual,0,Tarjeta de crédito,110.05,3.6683
1,M,0,0,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,70.7,2.3567
1,M,1,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.05,0.6683
0,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,70.7,2.3567
0,F,0,0,0,38,1,1,DSL,1,1,1,0,1,1,Anual,0,Débito automático,84.1,2.8033
0,M,0,0,0,11,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque,75.9,2.53
0,F,0,0,0,56,1,1,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,106.8,3.56
0,F,0,1,0,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Débito automático,113.65,3.7883
0,F,0,0,0,13,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.2,0.6733
0,F,0,0,0,1,1,0,Fibra óptica,0,0,1,0,0,0,Mensual,0,E-cheque,75.55,2.5183
0,F,0,1,0,7,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Débito automático,69.2,2.3067
0,F,0,1,0,51,1,1,0,0,0,0,0,0,0,Bi-anual,0,Cheque,25.5,0.85
0,F,1,1,0,29,0,Sin telefonía,DSL,1,0,1,0,0,1,Mensual,1,E-cheque,45.0,1.5
1,M,1,0,1,1,1,0,DSL,0,0,1,0,0,0,Mensual,1,Cheque,50.15,1.6717
1,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.6,0.6867
0,M,0,0,0,26,1,0,DSL,1,0,0,1,1,1,Anual,0,Débito automático,75.0,2.5
1,M,0,0,0,3,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,Débito automático,105.35,3.5117
1,M,0,0,1,1,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,75.35,2.5117
0,F,0,1,1,67,1,1,Fibra óptica,1,0,0,1,1,1,Bi-anual,0,Tarjeta de crédito,106.7,3.5567
0,F,0,1,0,65,1,1,Fibra óptica,1,0,1,0,1,1,Mensual,1,E-cheque,105.05,3.5017
0,F,0,0,1,43,1,0,Fibra óptica,1,1,0,1,1,1,Anual,1,Tarjeta de crédito,106.0,3.5333
1,F,0,0,0,39,0,Sin telefonía,DSL,0,0,1,0,1,1,Mensual,1,E-cheque,50.75,1.6917
0,F,0,1,1,9,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.35,0.6783
0,M,0,1,1,30,1,1,Fibra óptica,0,1,0,1,0,0,Mensual,1,Débito automático,83.55,2.785
0,F,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Mensual,0,Débito automático,61.4,2.0467
0,M,0,1,1,25,1,0,DSL,0,1,1,0,0,0,Anual,0,Cheque,53.65,1.7883
0,M,0,0,0,13,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.75,0.6583
0,F,0,1,0,3,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.9,0.6633
0,M,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.25,0.675
0,M,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Bi-anual,1,Débito automático,54.2,1.8067
0,M,1,1,1,66,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,E-cheque,108.45,3.615
0,F,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Mensual,0,E-cheque,50.3,1.6767
0,F,0,1,1,50,1,1,DSL,1,1,1,1,0,1,Anual,1,Débito automático,80.05,2.6683
1,F,0,0,0,60,0,Sin telefonía,DSL,0,1,0,0,1,1,Mensual,1,E-cheque,50.8,1.6933
0,M,0,0,0,64,1,1,Fibra óptica,0,0,1,1,1,1,Anual,1,Tarjeta de crédito,104.65,3.4883
0,F,0,0,0,59,1,1,0,0,0,0,0,0,0,Bi-anual,0,E-cheque,24.45,0.815
0,M,0,0,0,51,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,0,Débito automático,83.4,2.78
1,F,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,45.3,1.51
0,F,0,0,0,10,1,0,DSL,0,1,0,1,0,1,Anual,0,Cheque,64.9,2.1633
0,F,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Mensual,1,Tarjeta de crédito,55.35,1.845
1,F,0,1,0,18,0,Sin telefonía,DSL,0,0,1,0,1,0,Mensual,1,E-cheque,39.05,1.3017
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,E-cheque,20.65,0.6883
1,F,0,1,0,58,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,1,Débito automático,109.45,3.6483
0,F,0,1,0,59,1,0,Fibra óptica,0,1,0,1,1,1,Bi-anual,1,Cheque,100.05,3.335
0,F,0,0,0,2,1,0,Fibra óptica,1,1,0,0,1,0,Mensual,1,E-cheque,91.15,3.0383
0,F,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Mensual,0,Tarjeta de crédito,56.35,1.8783
0,F,0,1,0,47,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.65,0.655
1,F,0,1,0,3,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,Tarjeta de crédito,91.5,3.05
0,F,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Bi-anual,0,Cheque,56.8,1.8933
1,M,1,1,1,43,1,1,Fibra óptica,0,1,1,1,1,1,Mensual,1,Débito automático,110.75,3.6917
1,F,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.95,1.5317
1,M,0,0,0,11,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,1,E-cheque,73.5,2.45
0,F,0,0,0,60,0,Sin telefonía,DSL,1,0,1,0,1,1,Bi-anual,0,E-cheque,53.6,1.7867
0,M,0,0,1,72,0,Sin telefonía,DSL,1,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,67.2,2.24
0,F,0,1,1,69,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,25.6,0.8533
0,M,1,1,0,29,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,84.3,2.81
0,F,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Bi-anual,0,Débito automático,89.9,2.9967
0,F,0,1,0,48,1,1,Fibra óptica,0,1,0,1,1,1,Mensual,1,Tarjeta de crédito,105.1,3.5033
0,M,0,1,0,36,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Débito automático,95.0,3.1667
0,M,1,1,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,E-cheque,70.1,2.3367
0,F,0,1,0,50,1,1,DSL,0,0,1,0,1,1,Anual,0,Débito automático,75.7,2.5233
0,F,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Mensual,1,E-cheque,75.3,2.51
0,M,0,0,0,31,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.45,0.6817
0,M,0,0,1,63,0,Sin telefonía,DSL,1,1,0,1,0,0,Anual,1,Débito automático,40.6,1.3533
0,M,0,1,1,54,0,Sin telefonía,DSL,0,0,1,1,0,1,Bi-anual,0,Tarjeta de crédito,46.0,1.5333
0,F,0,1,1,56,1,1,DSL,1,0,0,0,1,0,Anual,0,Débito automático,65.2,2.1733
0,F,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Bi-anual,0,Tarjeta de crédito,86.45,2.8817
0,M,0,0,0,25,1,0,Fibra óptica,1,0,1,1,1,1,Mensual,1,E-cheque,105.5,3.5167
1,M,1,0,0,25,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,0,Cheque,105.95,3.5317
0,F,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Bi-anual,1,Tarjeta de crédito,72.0,2.4
0,M,0,1,1,49,1,0,Fibra óptica,0,1,1,0,1,0,Mensual,1,Tarjeta de crédito,90.4,3.0133
0,M,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,45.8,1.5267
0,M,0,0,0,8,0,Sin telefonía,DSL,1,0,0,0,0,0,Mensual,0,Cheque,29.35,0.9783
1,F,0,1,1,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.8,2.3267
0,M,1,1,0,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Cheque,114.5,3.8167
0,F,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Bi-anual,1,Débito automático,50.65,1.6883
0,M,0,0,0,54,1,1,Fibra óptica,0,0,1,0,0,1,Mensual,0,Tarjeta de crédito,89.4,2.98
1,F,0,1,1,33,1,1,Fibra óptica,1,0,1,0,1,1,Anual,1,Cheque,103.7,3.4567
0,M,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Mensual,1,E-cheque,71.05,2.3683
1,M,0,0,0,10,1,1,Fibra óptica,1,0,0,0,1,1,Mensual,0,E-cheque,98.55,3.285
0,F,0,1,0,59,1,1,Fibra óptica,1,1,1,0,1,1,Anual,1,Tarjeta de crédito,109.15,3.6383
0,F,0,0,1,9,1,0,Fibra óptica,1,0,1,1,0,1,Mensual,0,Débito automático,93.0,3.1
1,F,1,0,0,10,0,Sin telefonía,DSL,0,0,0,1,0,0,Mensual,1,E-cheque,29.65,0.9883
1,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,E-cheque,19.95,0.665
0,M,0,0,0,4,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.95,0.665
0,M,1,0,0,38,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,0,E-cheque,94.75,3.1583
0,F,0,0,0,16,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,0,Débito automático,75.1,2.5033
0,M,0,0,0,67,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.95,0.665
0,F,0,0,0,20,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.7,0.6567
0,F,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Bi-anual,1,Cheque,74.35,2.4783
0,M,0,1,1,28,1,0,Fibra óptica,0,1,1,1,1,0,Anual,0,Débito automático,92.9,3.0967
0,F,0,1,1,71,1,1,Fibra óptica,1,1,1,1,0,0,Anual,1,Tarjeta de crédito,95.15,3.1717
0,F,0,0,0,21,1,0,Fibra óptica,0,1,1,1,1,1,Anual,1,Cheque,104.55,3.485
0,M,1,0,0,3,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,94.85,3.1617
0,M,0,1,1,31,1,1,Fibra óptica,1,0,1,0,1,0,Anual,0,Débito automático,98.05,3.2683
0,M,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Mensual,1,Cheque,55.05,1.835
0,M,0,1,1,68,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,1,E-cheque,110.2,3.6733
0,F,0,0,0,34,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,0,E-cheque,85.35,2.845
1,F,0,0,0,9,0,Sin telefonía,DSL,1,0,1,1,1,1,Mensual,0,Cheque,58.5,1.95
0,F,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque,49.9,1.6633
0,F,0,0,1,3,0,Sin telefonía,DSL,0,1,0,0,0,0,Mensual,0,Cheque,29.65,0.9883
0,F,0,1,1,11,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,20.9,0.6967
1,F,0,0,0,2,1,0,Fibra óptica,0,0,1,0,0,0,Mensual,1,E-cheque,75.8,2.5267
0,M,0,0,1,17,1,0,DSL,0,0,0,0,0,0,Anual,0,Cheque,44.6,1.4867
0,M,0,1,1,69,1,0,Fibra óptica,1,1,0,1,1,1,Bi-anual,1,Tarjeta de crédito,106.35,3.545
0,M,0,1,0,37,1,1,Fibra óptica,0,0,1,1,1,0,Bi-anual,0,Cheque,94.3,3.1433
1,M,1,0,0,4,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,Débito automático,25.2,0.84
1,M,0,0,0,1,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,Tarjeta de crédito,90.85,3.0283
0,F,0,1,0,72,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,Débito automático,108.5,3.6167
0,M,0,1,1,8,1,0,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,94.75,3.1583
0,F,0,1,1,49,0,Sin telefonía,DSL,1,0,0,1,0,0,Anual,1,Tarjeta de crédito,35.8,1.1933
0,M,0,0,0,27,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,19.85,0.6617
0,M,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Mensual,0,Cheque,65.55,2.185
0,M,0,1,0,72,1,1,Fibra óptica,1,1,0,1,1,1,Bi-anual,1,Tarjeta de crédito,108.95,3.6317
0,M,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Mensual,1,Cheque,64.2,2.14
0,M,0,0,0,2,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.95,0.665
0,M,0,1,1,67,1,1,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,105.4,3.5133
1,F,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Mensual,0,Cheque,66.25,2.2083
1,F,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,46.0,1.5333
0,M,0,0,0,22,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque,78.85,2.6283
0,F,0,0,0,48,1,0,Fibra óptica,0,1,0,0,0,0,Anual,0,E-cheque,75.15,2.505
0,F,0,0,0,47,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,20.55,0.685
0,F,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Bi-anual,0,Débito automático,66.9,2.23
0,F,0,0,1,37,1,0,0,0,0,0,0,0,0,Anual,0,Débito automático,20.3,0.6767
1,M,1,1,0,1,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,95.1,3.17
1,M,1,1,1,22,0,Sin telefonía,DSL,1,0,0,0,0,1,Mensual,0,Cheque,40.05,1.335
0,F,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Bi-anual,1,Tarjeta de crédito,61.3,2.0433
0,F,0,0,0,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,112.75,3.7583
0,M,0,0,0,10,1,0,Fibra óptica,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito,95.1,3.17
0,M,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Mensual,1,Cheque,69.5,2.3167
0,F,0,0,0,35,1,0,0,0,0,0,0,0,0,Mensual,0,Débito automático,19.25,0.6417
1,M,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Débito automático,69.5,2.3167
0,M,1,1,0,54,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,0,Débito automático,74.0,2.4667
1,F,1,0,0,1,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,85.7,2.8567
0,M,0,0,0,63,1,1,Fibra óptica,0,1,1,0,1,1,Bi-anual,1,Débito automático,104.75,3.4917
0,F,1,0,0,53,1,0,Fibra óptica,1,1,0,1,0,1,Anual,1,Cheque,96.75,3.225
1,F,0,0,0,1,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,75.7,2.5233
0,M,0,1,1,67,1,0,DSL,1,1,0,1,0,0,Anual,0,Cheque,60.05,2.0017
0,F,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,83.3,2.7767
0,F,0,1,1,42,1,1,Fibra óptica,1,1,0,0,1,0,Anual,1,Tarjeta de crédito,94.45,3.1483
0,F,0,1,1,12,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,25.25,0.8417
0,M,1,1,0,57,1,0,Fibra óptica,0,1,1,0,1,0,Anual,1,E-cheque,90.65,3.0217
0,M,0,1,1,35,1,0,Fibra óptica,0,1,0,1,1,0,Anual,1,E-cheque,89.7,2.99
0,M,0,0,1,33,0,Sin telefonía,DSL,1,0,0,1,0,0,Anual,0,Tarjeta de crédito,34.05,1.135
0,M,0,1,1,62,1,1,0,0,0,0,0,0,0,Anual,0,Débito automático,24.8,0.8267
0,M,0,0,0,25,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,Débito automático,74.3,2.4767
0,F,0,1,0,26,1,0,Fibra óptica,0,0,0,1,0,1,Mensual,0,Tarjeta de crédito,85.9,2.8633
1,F,0,0,1,39,0,Sin telefonía,DSL,0,0,1,0,0,0,Mensual,0,Tarjeta de crédito,30.1,1.0033
0,F,0,0,0,34,1,0,DSL,1,1,0,0,0,1,Anual,0,E-cheque,64.35,2.145
0,F,0,1,1,49,1,0,DSL,1,1,1,1,1,1,Anual,1,Cheque,87.2,2.9067
1,M,0,0,0,19,0,Sin telefonía,DSL,0,0,1,0,1,0,Mensual,1,E-cheque,39.65,1.3217
0,M,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Mensual,1,Tarjeta de crédito,55.5,1.85
0,M,0,0,0,53,1,0,Fibra óptica,0,1,0,1,0,0,Mensual,1,Cheque,80.6,2.6867
0,M,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque,48.75,1.625
0,M,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Bi-anual,0,Cheque,67.95,2.265
1,F,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Mensual,1,Tarjeta de crédito,55.05,1.835
0,M,0,0,0,28,1,0,Fibra óptica,0,0,1,1,0,1,Mensual,0,E-cheque,91.0,3.0333
0,M,0,0,0,27,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.3,0.6767
0,M,0,1,1,72,1,1,Fibra óptica,0,0,1,0,0,1,Bi-anual,1,Tarjeta de crédito,90.8,3.0267
0,F,0,1,1,7,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,24.7,0.8233
0,F,1,1,0,31,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,84.85,2.8283
1,F,0,1,0,33,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,104.4,3.48
0,M,0,1,1,68,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,24.0,0.8
0,M,0,0,0,32,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,E-cheque,91.05,3.035
0,M,0,0,0,4,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.0,0.6333
0,M,0,0,0,64,1,0,Fibra óptica,1,1,0,0,1,1,Anual,1,Tarjeta de crédito,100.3,3.3433
0,M,0,0,0,26,1,0,Fibra óptica,0,1,0,0,1,0,Mensual,1,E-cheque,85.75,2.8583
0,M,1,1,0,71,0,Sin telefonía,DSL,1,1,1,1,0,0,Bi-anual,0,Tarjeta de crédito,46.35,1.545
1,M,0,0,0,13,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,80.85,2.695
0,F,0,0,0,41,1,0,Fibra óptica,0,1,0,1,1,1,Bi-anual,1,Débito automático,98.8,3.2933
1,M,0,0,0,8,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,86.55,2.885
0,F,0,0,0,41,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,19.85,0.6617
0,F,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Bi-anual,0,Cheque,74.45,2.4817
0,F,0,1,0,29,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.95,2.4983
1,M,1,0,0,8,0,Sin telefonía,DSL,0,0,1,0,0,0,Mensual,1,E-cheque,29.4,0.98
1,F,0,0,0,57,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,1,Débito automático,112.95,3.765
0,F,0,0,0,42,1,0,DSL,1,1,1,0,0,0,Mensual,0,Débito automático,59.65,1.9883
0,F,0,0,0,57,1,1,Fibra óptica,1,1,0,1,0,0,Mensual,1,Débito automático,87.55,2.9183
1,M,1,0,0,1,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.7,2.49
0,M,0,1,1,45,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.35,0.6783
0,M,0,0,0,54,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Débito automático,79.85,2.6617
1,M,1,1,0,33,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,94.5,3.15
0,F,0,1,0,52,0,Sin telefonía,DSL,1,0,1,0,0,0,Anual,0,Cheque,35.45,1.1817
0,M,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Bi-anual,0,E-cheque,90.35,3.0117
0,F,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Bi-anual,1,Débito automático,90.15,3.005
0,M,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,90.25,3.0083
0,F,0,1,1,40,1,1,0,0,0,0,0,0,0,Bi-anual,1,Cheque,24.8,0.8267
0,F,0,1,1,64,0,Sin telefonía,DSL,0,1,0,1,1,1,Bi-anual,1,E-cheque,54.6,1.82
0,F,0,1,1,26,1,0,0,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,20.25,0.675
1,F,0,0,0,4,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,24.45,0.815
0,M,0,1,1,52,1,0,0,0,0,0,0,0,0,Anual,1,Tarjeta de crédito,20.85,0.695
0,F,1,1,0,62,1,1,Fibra óptica,0,1,1,0,1,0,Anual,1,Tarjeta de crédito,97.95,3.265
0,M,0,1,1,42,1,0,DSL,0,0,1,1,1,1,Anual,0,E-cheque,73.15,2.4383
0,M,1,0,0,11,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,Tarjeta de crédito,79.15,2.6383
1,M,0,1,1,68,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,E-cheque,113.15,3.7717
0,F,0,1,1,41,1,1,Fibra óptica,1,1,0,0,1,0,Mensual,1,Débito automático,94.3,3.1433
0,M,0,1,1,72,0,Sin telefonía,DSL,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,64.8,2.16
1,M,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,Cheque,80.85,2.695
1,F,1,0,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.6,2.32
1,F,1,0,0,2,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,85.55,2.8517
0,F,0,0,0,49,1,0,Fibra óptica,0,0,1,1,1,1,Bi-anual,0,Tarjeta de crédito,100.65,3.355
1,M,1,0,0,36,1,1,Fibra óptica,1,0,0,0,1,0,Mensual,1,E-cheque,90.85,3.0283
0,F,0,1,0,56,1,0,Fibra óptica,1,1,1,0,1,1,Anual,1,Tarjeta de crédito,105.6,3.52
0,M,0,1,0,72,1,1,Fibra óptica,0,1,1,0,1,1,Bi-anual,1,Débito automático,104.8,3.4933
1,M,1,1,1,71,1,1,Fibra óptica,1,1,0,0,1,1,Mensual,1,Tarjeta de crédito,105.1,3.5033
0,M,1,0,0,11,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,78.5,2.6167
1,F,1,1,0,11,1,1,Fibra óptica,0,0,1,1,1,1,Mensual,1,Débito automático,104.05,3.4683
1,M,0,1,1,51,0,Sin telefonía,DSL,1,1,1,0,1,1,Anual,0,E-cheque,59.3,1.9767
0,F,0,1,1,29,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Tarjeta de crédito,87.8,2.9267
0,M,0,1,0,53,1,1,Fibra óptica,0,1,0,1,0,1,Anual,0,Débito automático,97.75,3.2583
1,M,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Mensual,1,E-cheque,49.4,1.6467
0,M,0,1,1,46,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,20.1,0.67
0,F,0,1,0,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,E-cheque,24.55,0.8183
0,F,0,1,0,63,1,0,Fibra óptica,1,0,1,0,0,0,Anual,1,Tarjeta de crédito,81.15,2.705
0,F,1,0,0,60,1,1,Fibra óptica,1,0,0,0,1,1,Anual,1,Débito automático,101.4,3.38
1,F,0,1,1,10,1,1,Fibra óptica,1,0,0,0,1,1,Mensual,1,E-cheque,100.25,3.3417
1,M,0,0,0,3,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,101.55,3.385
1,M,0,0,0,32,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Débito automático,80.35,2.6783
0,M,0,0,0,35,1,1,Fibra óptica,0,0,1,1,1,0,Mensual,0,E-cheque,95.5,3.1833
0,M,1,1,0,72,1,1,Fibra óptica,0,1,1,1,1,1,Bi-anual,1,Débito automático,111.65,3.7217
0,M,0,1,1,48,1,0,DSL,0,1,1,0,0,0,Anual,1,Tarjeta de crédito,55.8,1.86
